Order Date|Channel|Brand Name|Product ID|ASIN|Title|UPC|Pack Size|No. Orders|Units Sold|Packs Sold|Sell-Out|Revenue|ASP|AOV|AOV:Units|Buy Box %|Sessions|PP CRV %|AMZ CRV %|created_on
2019-01-06|Amazon|Veet|1308030|B00H3R0NJG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|1|2|2|2|5.92|15.48|7.74|7.74|1.0 Units|100.00%|14|14.29%|21.43%|2019-01-06 12:00:00
2019-01-03|Amazon|Veet|1308030|B00H3R0NJG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|1|2|2|2|5.92|15.48|7.74|7.74|1.0 Units|100.00%|15|13.33%|10.00%|2019-01-03 12:00:00
2019-01-07|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.69|16.69|16.69|1.0 Units|100.00%|2|50.00%|50.00%|2019-01-07 12:00:00
2019-01-15|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.69|16.69|16.69|1.0 Units|100.00%|7|14.29%|21.43%|2019-01-15 12:00:00
2019-01-08|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.69|16.69|16.69|1.0 Units|72.00%|12|8.33%|8.33%|2019-01-08 12:00:00
2019-01-13|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.69|16.69|16.69|1.0 Units|80.00%|13|7.69%|15.39%|2019-01-13 12:00:00
2019-01-20|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.75|16.75|16.75|1.0 Units|86.00%|19|5.26%|13.16%|2019-01-20 12:00:00
2019-01-24|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.80|16.80|16.80|1.0 Units|93.00%|13|7.69%|23.08%|2019-01-24 12:00:00
2019-01-28|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.89|16.89|16.89|1.0 Units|92.00%|25|4.00%|4.00%|2019-01-28 12:00:00
2019-02-22|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.90|16.90|16.90|1.0 Units|100.00%|8|12.50%|12.50%|2019-02-22 12:00:00
2019-02-23|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.90|16.90|16.90|1.0 Units|90.00%|19|5.26%|5.26%|2019-02-23 12:00:00
2019-01-29|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.91|16.91|16.91|1.0 Units|100.00%|13|7.69%|11.54%|2019-01-29 12:00:00
2019-01-31|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.94|16.94|16.94|1.0 Units|96.00%|19|5.26%|5.26%|2019-01-31 12:00:00
2019-02-02|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.97|16.97|16.97|1.0 Units|94.00%|13|7.69%|7.69%|2019-02-02 12:00:00
2019-02-03|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.99|16.99|16.99|1.0 Units|100.00%|22|4.55%|9.10%|2019-02-03 12:00:00
2019-02-05|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.03|17.03|17.03|1.0 Units|100.00%|19|5.26%|5.26%|2019-02-05 12:00:00
2019-02-06|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.04|17.04|17.04|1.0 Units|100.00%|17|5.88%|5.88%|2019-02-06 12:00:00
2019-02-14|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.06|17.06|17.06|1.0 Units|0.00%|4|25.00%|25.00%|2019-02-14 12:00:00
2019-03-23|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.06|17.06|17.06|1.0 Units|100.00%|1|100.00%|100.00%|2019-03-23 12:00:00
2019-02-08|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.06|17.06|17.06|1.0 Units|100.00%|10|10.00%|10.00%|2019-02-08 12:00:00
2019-02-15|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.06|17.06|17.06|1.0 Units|100.00%|11|9.09%|9.09%|2019-02-15 12:00:00
2019-02-11|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.06|17.06|17.06|1.0 Units|100.00%|15|6.67%|20.00%|2019-02-11 12:00:00
2019-02-10|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.06|17.06|17.06|1.0 Units|100.00%|16|6.25%|9.38%|2019-02-10 12:00:00
2019-03-06|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.06|17.06|17.06|1.0 Units|100.00%|18|5.56%|5.56%|2019-03-06 12:00:00
2019-02-20|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.06|17.06|17.06|1.0 Units|100.00%|19|5.26%|7.90%|2019-02-20 12:00:00
2019-03-31|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.06|17.06|17.06|1.0 Units|100.00%|3|33.33%|33.33%|2019-03-31 12:00:00
2019-03-27|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.06|17.06|17.06|1.0 Units|100.00%|5|20.00%|20.00%|2019-03-27 12:00:00
2019-03-28|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.06|17.06|17.06|1.0 Units|100.00%|6|16.67%|33.33%|2019-03-28 12:00:00
2019-02-09|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.06|17.06|17.06|1.0 Units|100.00%|9|11.11%|16.67%|2019-02-09 12:00:00
2019-02-18|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.06|17.06|17.06|1.0 Units|78.00%|21|4.76%|4.76%|2019-02-18 12:00:00
2019-02-19|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.06|17.06|17.06|1.0 Units|89.00%|22|4.55%|4.55%|2019-02-19 12:00:00
2019-02-16|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.06|17.06|17.06|1.0 Units|90.00%|16|6.25%|6.25%|2019-02-16 12:00:00
2019-03-09|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.06|17.06|17.06|1.0 Units|96.00%|20|5.00%|7.50%|2019-03-09 12:00:00
2019-03-02|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|17.06|17.06|17.06|1.0 Units|96.00%|26|3.85%|3.85%|2019-03-02 12:00:00
2019-01-12|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|2|6|2|17.76|33.38|16.69|16.69|1.0 Units|88.00%|7|28.57%|14.29%|2019-01-12 12:00:00
2019-02-27|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|2|6|2|17.76|33.80|16.90|16.90|1.0 Units|93.00%|23|8.70%|8.70%|2019-02-27 12:00:00
2019-02-01|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|2|6|2|17.76|33.92|16.96|16.96|1.0 Units|100.00%|11|18.18%|13.64%|2019-02-01 12:00:00
2019-02-21|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|2|6|2|17.76|33.96|16.98|16.98|1.0 Units|100.00%|18|11.11%|8.34%|2019-02-21 12:00:00
2019-03-29|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|2|6|2|17.76|34.12|17.06|17.06|1.0 Units|100.00%|1|200.00%|100.00%|2019-03-29 12:00:00
2019-02-17|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|2|6|2|17.76|34.12|17.06|17.06|1.0 Units|100.00%|23|8.70%|10.87%|2019-02-17 12:00:00
2019-03-07|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|2|6|2|17.76|34.12|17.06|17.06|1.0 Units|100.00%|24|8.33%|6.25%|2019-03-07 12:00:00
2019-03-03|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|2|6|2|17.76|34.12|17.06|17.06|1.0 Units|100.00%|37|5.41%|4.06%|2019-03-03 12:00:00
2019-03-18|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|2|6|2|17.76|34.12|17.06|17.06|1.0 Units|100.00%|7|28.57%|28.57%|2019-03-18 12:00:00
2019-03-11|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|2|6|2|17.76|34.12|17.06|17.06|1.0 Units|96.00%|21|9.52%|9.52%|2019-03-11 12:00:00
2019-03-05|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|2|6|2|17.76|34.12|17.06|17.06|1.0 Units|98.00%|28|7.14%|7.14%|2019-03-05 12:00:00
2019-01-21|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|2|9|3|26.64|50.31|16.77|25.16|1.5 Units|88.00%|18|11.11%|5.56%|2019-01-21 12:00:00
2019-01-26|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|3|9|3|26.64|50.55|16.85|16.85|1.0 Units|93.00%|13|23.08%|23.08%|2019-01-26 12:00:00
2019-02-24|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|3|9|3|26.64|50.70|16.90|16.90|1.0 Units|100.00%|27|11.11%|11.11%|2019-02-24 12:00:00
2019-02-25|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|5|15|5|44.40|84.50|16.90|16.90|1.0 Units|96.00%|23|21.74%|21.74%|2019-02-25 12:00:00
2019-02-26|Amazon|Veet|1308030|B00X8K7GKG|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|7|21|7|62.16|118.30|16.90|16.90|1.0 Units|100.00%|30|23.33%|11.67%|2019-02-26 12:00:00
2019-01-09|Amazon|Veet|1308030|B00X8K7J3K|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|6|1|6|1|17.76|30.47|30.47|30.47|1.0 Units|0.00%|0||0.00%|2019-01-09 12:00:00
2019-02-08|Amazon|Veet|1308030|B00X8K7J3K|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|6|1|6|1|17.76|31.16|31.16|31.16|1.0 Units|0.00%|2|50.00%|50.00%|2019-02-08 12:00:00
2019-03-24|Amazon|Veet|1308030|B00X8K7J3K|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|6|1|6|1|17.76|31.16|31.16|31.16|1.0 Units|100.00%|7|14.29%|14.29%|2019-03-24 12:00:00
2019-01-23|Amazon|Veet|1308030|B00XAQ10XW|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|1|1|1|1|2.96|7.74|7.74|7.74|1.0 Units|0.00%|2|50.00%|50.00%|2019-01-23 12:00:00
2019-01-20|Amazon|Veet|1308030|B00XAQ10XW|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|1|1|1|1|2.96|7.74|7.74|7.74|1.0 Units|0.00%|5|20.00%|20.00%|2019-01-20 12:00:00
2019-02-07|Amazon|Veet|1308030|B00XAQ10XW|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|1|1|1|1|2.96|7.83|7.83|7.83|1.0 Units|0.00%|0||0.00%|2019-02-07 12:00:00
2019-03-31|Amazon|Veet|1308030|B00XAQ10XW|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|1|1|1|1|2.96|7.83|7.83|7.83|1.0 Units|0.00%|3|33.33%|33.33%|2019-03-31 12:00:00
2019-03-26|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|14.60|14.60|14.60|1.0 Units|0.00%|3|33.33%|33.33%|2019-03-26 12:00:00
2019-03-28|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|14.60|14.60|14.60|1.0 Units|100.00%|3|33.33%|33.33%|2019-03-28 12:00:00
2019-01-06|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.00|16.00|16.00|1.0 Units|100.00%|10|10.00%|10.00%|2019-01-06 12:00:00
2019-01-14|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.00|16.00|16.00|1.0 Units|100.00%|10|10.00%|10.00%|2019-01-14 12:00:00
2019-01-22|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.00|16.00|16.00|1.0 Units|100.00%|8|12.50%|12.50%|2019-01-22 12:00:00
2019-01-04|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.00|16.00|16.00|1.0 Units|100.00%|9|11.11%|11.11%|2019-01-04 12:00:00
2019-01-05|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.00|16.00|16.00|1.0 Units|100.00%|9|11.11%|11.11%|2019-01-05 12:00:00
2019-01-21|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.00|16.00|16.00|1.0 Units|81.00%|18|5.56%|5.56%|2019-01-21 12:00:00
2019-01-09|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.00|16.00|16.00|1.0 Units|89.00%|9|11.11%|16.67%|2019-01-09 12:00:00
2019-02-07|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.42|16.42|16.42|1.0 Units|100.00%|10|10.00%|10.00%|2019-02-07 12:00:00
2019-02-18|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.42|16.42|16.42|1.0 Units|100.00%|10|10.00%|20.00%|2019-02-18 12:00:00
2019-01-29|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.42|16.42|16.42|1.0 Units|100.00%|13|7.69%|11.54%|2019-01-29 12:00:00
2019-02-12|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.42|16.42|16.42|1.0 Units|100.00%|4|25.00%|37.50%|2019-02-12 12:00:00
2019-02-08|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.42|16.42|16.42|1.0 Units|100.00%|5|20.00%|20.00%|2019-02-08 12:00:00
2019-02-25|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.42|16.42|16.42|1.0 Units|92.00%|9|11.11%|16.67%|2019-02-25 12:00:00
2019-01-28|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.42|16.42|16.42|1.0 Units|92.00%|9|11.11%|22.22%|2019-01-28 12:00:00
2019-03-23|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|1|3|1|8.88|16.66|16.66|16.66|1.0 Units|100.00%|2|50.00%|50.00%|2019-03-23 12:00:00
2019-01-07|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|2|6|2|17.76|32.00|16.00|16.00|1.0 Units|89.00%|15|13.33%|10.00%|2019-01-07 12:00:00
2019-02-01|Amazon|Veet|1308030|B01IADZEWM|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|3|2|6|2|17.76|32.84|16.42|16.42|1.0 Units|||||2019-02-01 12:00:00
2019-03-17|Amazon|Veet|1308030|B01IADZGF2|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|4|1|4|1|11.84|20.55|20.55|20.55|1.0 Units|0.00%|0||0.00%|2019-03-17 12:00:00
2019-02-23|Amazon|Veet|1308030|B01IADZGF2|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|4|1|4|1|11.84|20.98|20.98|20.98|1.0 Units|0.00%|0||0.00%|2019-02-23 12:00:00
2019-01-27|Amazon|Veet|1308030|B01IADZGF2|Veet Botanic Inspirations Wax Strip Kit, for Bikini, Underarm, Face, 20 ct|62200850151|4|1|4|1|11.84|20.98|20.98|20.98|1.0 Units|0.00%|1|100.00%|100.00%|2019-01-27 12:00:00
2019-03-30|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|7.53|7.53|7.53|1.0 Units|100.00%|3|33.33%|33.33%|2019-03-30 12:00:00
2019-03-15|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|7.64|7.64|7.64|1.0 Units|0.00%|0||0.00%|2019-03-15 12:00:00
2019-03-19|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|7.64|7.64|7.64|1.0 Units|0.00%|15|6.67%|6.67%|2019-03-19 12:00:00
2019-03-18|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|7.64|7.64|7.64|1.0 Units|0.00%|18|5.56%|5.56%|2019-03-18 12:00:00
2019-03-23|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|7.64|7.64|7.64|1.0 Units|0.00%|21|4.76%|4.76%|2019-03-23 12:00:00
2019-03-24|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|7.64|7.64|7.64|1.0 Units|0.00%|23|4.35%|4.35%|2019-03-24 12:00:00
2019-03-27|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|7.64|7.64|7.64|1.0 Units|0.00%|23|4.35%|4.35%|2019-03-27 12:00:00
2019-03-01|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|7.88|7.88|7.88|1.0 Units|0.00%|20|5.00%|5.00%|2019-03-01 12:00:00
2019-03-06|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|7.88|7.88|7.88|1.0 Units|0.00%|24|4.17%|4.17%|2019-03-06 12:00:00
2019-03-02|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|7.88|7.88|7.88|1.0 Units|0.00%|27|3.70%|3.70%|2019-03-02 12:00:00
2019-01-19|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|8.26|8.26|8.26|1.0 Units|||||2019-01-19 12:00:00
2019-01-25|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|8.26|8.26|8.26|1.0 Units|||||2019-01-25 12:00:00
2019-02-09|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|8.26|8.26|8.26|1.0 Units|0.00%|12|8.33%|8.33%|2019-02-09 12:00:00
2019-01-16|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|8.26|8.26|8.26|1.0 Units|0.00%|13|7.69%|7.69%|2019-01-16 12:00:00
2019-01-22|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|8.26|8.26|8.26|1.0 Units|0.00%|13|7.69%|7.69%|2019-01-22 12:00:00
2019-02-13|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|8.26|8.26|8.26|1.0 Units|0.00%|16|6.25%|6.25%|2019-02-13 12:00:00
2019-02-08|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|8.26|8.26|8.26|1.0 Units|0.00%|18|5.56%|5.56%|2019-02-08 12:00:00
2019-02-12|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|8.26|8.26|8.26|1.0 Units|0.00%|19|5.26%|5.26%|2019-02-12 12:00:00
2019-01-05|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|8.26|8.26|8.26|1.0 Units|0.00%|22|4.55%|4.55%|2019-01-05 12:00:00
2019-01-26|Amazon|Veet|1338375|B00AN5LARE|VEET 3-in-1 Face Cream Hair Remover Kit, Normal Formula With Aloe Vera & Vitamin E 1 ea|62200871590|1|1|1|1|3.35|8.26|8.26|8.26|1.0 Units|0.00%|22|4.55%|4.55%|2019-01-26 12:00:00
